BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
199508,19,1515,199508,19,1515,,10319980,"FLORIDA",12,1995,"August","Hail","C",73,"LEON",,"19-AUG-95 15:15:00","EST","19-AUG-95 15:15:00","0","0","0","0","20K","0",,".75",,,,,"0","0",,,,,,,,,,"Northern section",,,,,,"WCTV meteorologists reported hail and large trees down in Killearn Acres and Bradfordville. A building under construction had its reinforced concrete walls collapsed by winds.","CSV"
199505,11,1055,199505,11,1055,,10320113,"FLORIDA",12,1995,"May","Thunderstorm Wind","C",67,"LAFAYETTE",,"11-MAY-95 10:55:00","EST","11-MAY-95 10:55:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Mayo",,"S","VLD",,,,,,"Several large trees and limbs were blown down.","CSV"
199505,11,2145,199505,11,2145,,10320114,"FLORIDA",12,1995,"May","Thunderstorm Wind","C",67,"LAFAYETTE",,"11-MAY-95 21:45:00","EST","11-MAY-95 21:45:00","0","0","0","0","1.5K","0",,"0",,,,,"0","0",,,,,,,"Mayo",,"S","VLD",,,,,,"Large tree limbs downed power lines.","CSV"
199505,17,2245,199505,17,2245,,10320613,"ILLINOIS",17,1995,"May","Thunderstorm Wind","C",55,"FRANKLIN",,"17-MAY-95 22:45:00","CST","17-MAY-95 22:45:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,,"W","Benton",,,,,,,,,"","CSV"
199506,7,1445,199506,7,1445,,10320614,"ILLINOIS",17,1995,"June","Thunderstorm Wind","C",55,"FRANKLIN",,"07-JUN-95 14:45:00","CST","07-JUN-95 14:45:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,,,"Near Zeigler",,,,,,,,,"","CSV"
199506,7,1535,199506,7,1535,,10320615,"ILLINOIS",17,1995,"June","Thunderstorm Wind","C",55,"FRANKLIN",,"07-JUN-95 15:35:00","CST","07-JUN-95 15:35:00","0","0","0","0","15K","0",,"52",,,,,"0","0",,,,,,,"Benton",,,,,,,,,"Damage to trees and power lines was most widespread between Benton and Thompsonville.","CSV"
199506,8,830,199506,8,830,,10320616,"ILLINOIS",17,1995,"June","Thunderstorm Wind","C",55,"FRANKLIN",,"08-JUN-95 08:30:00","CST","08-JUN-95 08:30:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,,"E","West Frankfort",,,,,,,,,"","CSV"
199506,20,2120,199506,20,2120,,10320617,"ILLINOIS",17,1995,"June","Thunderstorm Wind","C",55,"FRANKLIN",,"20-JUN-95 21:20:00","CST","20-JUN-95 21:20:00","0","0","0","0","10K","0",,"52",,,,,"0","0",,,,,,,"Countywide",,,,,,,,,"Trees and power lines were downed.  In West Frankfort, a tree fell on a car.","CSV"
199506,21,1848,199506,21,1848,,10320618,"ILLINOIS",17,1995,"June","Thunderstorm Wind","C",55,"FRANKLIN",,"21-JUN-95 18:48:00","CST","21-JUN-95 18:48:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,,"S","Thompsonville",,,,,,,,,"","CSV"
199505,4,1656,199505,4,1656,,10319968,"FLORIDA",12,1995,"May","Thunderstorm Wind","C",57,"HILLSBOROUGH",,"04-MAY-95 16:56:00","EST","04-MAY-95 16:56:00","0","0","0","0","1K","0",,"0",,,,,"0","0",,,,,,,"Plant City",,"ENE","TPA",,,,,,"Thunderstorm winds downed a few power lines in Plant City and Thomotosassa.","CSV"
199505,11,902,199505,11,902,,10319969,"FLORIDA",12,1995,"May","Thunderstorm Wind","C",73,"LEON",,"11-MAY-95 09:02:00","EST","11-MAY-95 09:02:00","0","0","0","0","200K","0",,"57",,,,,"0","0",,,,,,,"Tallahassee",,,,,,,,,",,,,,,,,Hail (0.88) Severe thunderstorm winds caused damage to over 30 houses in Tallahassee.  Nickel- and dime-size hail also fell.","CSV"
199505,12,0,199505,12,0,,10319970,"FLORIDA",12,1995,"May","Thunderstorm Wind","C",73,"LEON",,"12-MAY-95 00:00:00","EST","12-MAY-95 00:00:00","0","0","0","0","5K","0",,"0",,,,,"0","0",,,,,,,"Tallahassee",,,,,,,,,"A thunderstorm dropped large hail and downed numerous trees and power lines.","CSV"
199505,9,1622,199505,9,1756,,10320429,"ILLINOIS",17,1995,"May","Tornado","C",107,"LOGAN",,"09-MAY-95 16:22:00","CST","09-MAY-95 17:56:00","6","0","0","0","10M","0",,"0",,,,"F3","40","880",,,,,,,"Cantrall",,"NE","Beason","39.88","-89.73","40.22","-89.12",,"A tornado developed 3 NE of Salisbury and moved northeast lifting 5 NE of Beason in Logan County at 1756 CST.  The path width varied from one-quarter to three-quarters of a mile and was on the ground for 40 miles.  The tornado caused significant damage in Cantrall (three homes destroyed, 10 had major damage, 11 had minor damage, and the roof and interior of a grade school suffered extensive damage).  In the Brookwood Hills Subdivision in Menard County (3 SE Athens), one home was destroyed, one had major damage, 12 homes suffered minor damage, and one farm in the area sustained damage to barns and silos.  In Elkhart, 50 to 75 homes were damaged, as well as, several businesses.  In Flamingo Heights subdivision (4S of Lincoln), all 23 homes were damaged.  Numerous power lines, poles, trees, and a 400 foot cellular tower were blown down.  With all of the damage, only six people suffered minor injuries.  Preliminary damage estimates were $1 million in Sangamon County, $1 Million in Menard County, and over $8 million in Logan County.","CSV"
199505,9,1716,199505,9,1716,,10320430,"ILLINOIS",17,1995,"May","Hail","C",107,"LOGAN",,"09-MAY-95 17:16:00","CST","09-MAY-95 17:16:00","0","0","0","0","12M","0",,"2.25",,,,,"0","0",,,,,,,"Lincoln",,"E","Lincoln",,,,,,"WFO ILX reported 2.25-inch hail on the east side of Lincoln.  Hail of various sizes fell for 40 minutes ending at 1730 CST.  The hail damaged thousands of cars and homes (mainly roof damage) in Lincoln, causing $12 million in damage.","CSV"
199505,18,1120,199505,18,1120,,10320431,"ILLINOIS",17,1995,"May","Hail","C",107,"LOGAN",,"18-MAY-95 11:20:00","CST","18-MAY-95 11:20:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"Lincoln",,,,,,,,,"Thunderstorm winds damaged the roof on one home 5 NW of Atlanta.  Damage was estimated around $5,000.","CSV"
199510,4,1000,199510,4,1000,,10319774,"FLORIDA",12,1995,"October","Tornado","C",113,"SANTA ROSA",,"04-OCT-95 10:00:00","CST","04-OCT-95 10:00:00","0","0","0","0","3K","0",,"0",,,,"F0",".1","25",,,,,,,"Navarre Beach",,,,,,,,,"A tornado briefly touched down on Navarre Beach from a thunderstorm moving from the Gulf of Mexico.   The tornado touched down briefly and blew some shingles from a couple of homes.","CSV"
199501,14,320,199501,14,320,,10319777,"FLORIDA",12,1995,"January","Thunderstorm Wind","C",103,"PINELLAS",,"14-JAN-95 03:20:00","EST","14-JAN-95 03:20:00","0","0","0","0","2K","0",,"0",,,,,"0","0",,,,,,,"St. Petersburg",,"SSW","TPA",,,,,,"Power lines were blown down.","CSV"
199511,11,1200,199511,11,1230,,10319585,"GEORGIA",13,1995,"November","Thunderstorm Wind","C",71,"COLQUITT",,"11-NOV-95 12:00:00","EST","11-NOV-95 12:30:00","0","0","0","0","100K","0",,"0",,,,,"0","0",,,,,,,"Countywide",,,,,,,,,"Two Moultrie businesses, a tractor-semitrailer company and a building company, had their roofs blown off and strewn across nearby roads.  Trees and power lines were also down in the areas.  In Doerun, winds took the roof off of the Mobley Gin and caused damage to at least two other buildings in town.","CSV"
199508,19,1605,199508,19,1605,,10316011,"ARKANSAS",5,1995,"August","Thunderstorm Wind","C",49,"FULTON",,"19-AUG-95 16:05:00","CST","19-AUG-95 16:05:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Mammoth Spring",,,,,,,,,"Thunderstorm winds downed several trees and large limbs.","CSV"
199510,26,545,199510,26,545,,10316012,"ARKANSAS",5,1995,"October","Hail","C",49,"FULTON",,"26-OCT-95 05:45:00","CST","26-OCT-95 05:45:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,"NW","Viola",,,,,,,,,"","CSV"
199511,10,2150,199511,10,2150,,10316013,"ARKANSAS",5,1995,"November","Thunderstorm Wind","C",49,"FULTON",,"10-NOV-95 21:50:00","CST","10-NOV-95 21:50:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Mammoth Spring",,,,,,,,,"Several large limbs were blown down.","CSV"
199507,16,2030,199507,16,2045,,10321088,"GEORGIA",13,1995,"July","Thunderstorm Wind","C",273,"TERRELL",,"16-JUL-95 20:30:00","EST","16-JUL-95 20:45:00","0","0","0","0","3K","0",,"0",,,,,"0","0",,,,,,,"Parrott",,,"Herod",,,,,,"Thunderstorm winds knocked trees down in northern part of the county.  The thunderstorm winds ripped off a tin roof, blew down trees of varying sizes and scattered limbs and debris.","CSV"
199511,11,415,199511,11,415,,10332941,"MISSISSIPPI",28,1995,"November","Thunderstorm Wind","C",127,"SIMPSON",,"11-NOV-95 04:15:00","CST","11-NOV-95 04:15:00","0","0","0","0","5K","0",,"0",,,,,"0","0",,,,,,,"Martinsville",,,,,,,,,"The roof of a two story house was partially blown off.","CSV"
199505,23,1725,199505,23,1725,,10332960,"MISSOURI",29,1995,"May","Thunderstorm Wind","C",11,"BARTON",,"23-MAY-95 17:25:00","CST","23-MAY-95 17:25:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,"W","Lamar",,,,,,,,,"A severe storm downed limbs to the west of Lamar.  A second severe storm later developed over the southeastern section of Barton County.","CSV"
199505,23,1742,199505,23,1742,,10332961,"MISSOURI",29,1995,"May","Hail","C",11,"BARTON",,"23-MAY-95 17:42:00","CST","23-MAY-95 17:42:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,,,"Golden City",,,,,,,,,"A severe storm downed limbs to the west of Lamar.  A second severe storm later developed over the southeastern section of Barton County.","CSV"
199505,26,1649,199505,26,1649,,10332962,"MISSOURI",29,1995,"May","Tornado","C",11,"BARTON",,"26-MAY-95 16:49:00","CST","26-MAY-95 16:49:00","0","0","0","0","20K","0",,"0",,,,"F1","5","100",,,,,,"S","Mindemines",,,,,,,,,"A tornado downed trees and power lines, removed a roof and destroyed a barn in and to the south of Mindenmines.","CSV"
199507,8,831,199507,8,831,,10333687,"NEBRASKA",31,1995,"July","Hail","C",77,"GREELEY",,"08-JUL-95 08:31:00","CST","08-JUL-95 08:31:00","0","0","0","0","0","0",,"1.25",,,,,"0","0",,,,,,"SW","Spalding",,,,,,,,,"","CSV"
199503,7,345,199503,7,345,,10333245,"MISSISSIPPI",28,1995,"March","Thunderstorm Wind","C",149,"WARREN",,"07-MAR-95 03:45:00","CST","07-MAR-95 03:45:00","0","0","0","0","3K","0",,"0",,,,,"0","0",,,,,,,"Vicksburg",,,,,,,,,"Several trees were blown down across the city of Vicksburg.","CSV"
199506,22,1303,199506,22,1303,,10333564,"NEBRASKA",31,1995,"June","Hail","C",157,"SCOTTS BLUFF",,"22-JUN-95 13:03:00","MST","22-JUN-95 13:03:00","0","0","0","0","0","0",,"1.25",,,,,"0","0",,,,,,"W","Scottsbluff",,,,,,,,,"A thunderstorm produced one and one-quarter inch diameter hail on the west side of Scottsbluff.","CSV"
199506,27,2005,199506,27,2005,,10333565,"NEBRASKA",31,1995,"June","Thunderstorm Wind","C",157,"SCOTTS BLUFF",,"27-JUN-95 20:05:00","MST","27-JUN-95 20:05:00","0","0","0","0","0","0",,"61",,,,,"0","0",,,,,,"WNW","Scottsbluff",,,,,,,,,"Thunderstorms produced damaging winds as they rolled through Scotts Bluff County.  Wind speeds of 60 to 70 mph uprooted trees up to one-foot in diameter.  Power lines were knocked down by the strong winds.","CSV"
199506,27,2024,199506,27,2024,,10333566,"NEBRASKA",31,1995,"June","Thunderstorm Wind","C",157,"SCOTTS BLUFF",,"27-JUN-95 20:24:00","MST","27-JUN-95 20:24:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,,,"Scottsbluff",,,,,,,,,"Thunderstorms produced damaging winds as they rolled through Scotts Bluff County.  Wind speeds of 60 to 70 mph uprooted trees up to one-foot in diameter.  Power lines were knocked down by the strong winds.","CSV"
199507,13,1530,199507,13,1615,,10331185,"MICHIGAN",26,1995,"July","Thunderstorm Wind","C",143,"ROSCOMMON",,"13-JUL-95 15:30:00","EDT","13-JUL-95 16:15:00","0","0","0","0","500K","5K",,"0",,,,,"0","0",,,,,,,,,,,,,,,,"Hundreds of trees were snapped off or uprooted across the county by thunderstorm winds. Most damage occurred along two lines, one extending from the St. Helen area (in Roscommon County) southeast to near the intersection of M-30 and Greenwood Road, with the second extending from Clear Lake southeast across the county fairgrounds and Lake Ogemaw, nine miles east-southeast of West Branch, to near Skidway Lake.  Damage to property was not nearly as extensive nor pronounced. There were a few reports of roof damage due to falling trees. Trees also fell on and damaged a few vehicles, including a sport utility vehicle and tractor seven miles northwest of West Branch. Numerous wheat fields along the primary storm tracks were partially flattened by the strong downburst winds.","CSV"
199507,27,2330,199507,27,2330,,10331186,"MICHIGAN",26,1995,"July","Thunderstorm Wind","C",143,"ROSCOMMON",,"27-JUL-95 23:30:00","EDT","27-JUL-95 23:30:00","0","0","0","0",".5K","0",,"0",,,,,"0","0",,,,,,,"St Helen",,,,,,,,,"Two trees were blown down as a result of strong thunderstorm winds. The trees also brought down power lines on the way to the ground.","CSV"
199507,17,1630,199507,17,1630,,10316229,"ARKANSAS",5,1995,"July","Thunderstorm Wind","C",51,"GARLAND",,"17-JUL-95 16:30:00","CST","17-JUL-95 16:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Hot Springs Village",,,,,,,,,"Thunderstorm winds caused some roof damage in Hot Springs Village.","CSV"
199510,2,1635,199510,2,1635,,10316230,"ARKANSAS",5,1995,"October","Thunderstorm Wind","C",51,"GARLAND",,"02-OCT-95 16:35:00","CST","02-OCT-95 16:35:00","0","0","0","0","0","0",,"60",,,,,"0","0",,,,,,,"Hot Springs",,,,,,,,,"Winds gusted to 69 mph at the Hot Springs Airport.  Some tree limbs were also blown down.","CSV"
199510,26,2200,199510,26,2200,,10316231,"ARKANSAS",5,1995,"October","Hail","C",51,"GARLAND",,"26-OCT-95 22:00:00","CST","26-OCT-95 22:00:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"Jessieville",,,,,,,,,"Thunderstorm winds blew down a few trees.","CSV"
199510,26,2230,199510,26,2230,,10316232,"ARKANSAS",5,1995,"October","Thunderstorm Wind","C",51,"GARLAND",,"26-OCT-95 22:30:00","CST","26-OCT-95 22:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Fountain Lake",,,,,,,,,"Thunderstorm winds blew down a few trees.","CSV"
199510,26,2355,199510,26,2355,,10316233,"ARKANSAS",5,1995,"October","Thunderstorm Wind","C",51,"GARLAND",,"26-OCT-95 23:55:00","CST","26-OCT-95 23:55:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,"E","Hot Springs",,,,,,,,,"Thunderstorm winds downed some trees.","CSV"
199511,10,2145,199511,10,2145,,10316234,"ARKANSAS",5,1995,"November","Thunderstorm Wind","C",51,"GARLAND",,"10-NOV-95 21:45:00","CST","10-NOV-95 21:45:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Hot Springs",,,,,,,,,"Several trees were blown down, resulting in power outages.","CSV"
199506,7,1752,199506,7,1752,,10321408,"INDIANA",18,1995,"June","Thunderstorm Wind","C",149,"STARKE",,"07-JUN-95 17:52:00","EST","07-JUN-95 17:52:00","0","0","0","0","1K","0",,"0",,,,,"0","0",,,,,,,"Knox",,,,,,,,,"Trees were blown down across Route 8 northwest of Knox.  Winds were estimated to 90 mph in Knox.  Two inches of rain fell in about 15 minutes.","CSV"
199506,7,1800,199506,7,1800,,10321409,"INDIANA",18,1995,"June","Thunderstorm Wind","C",149,"STARKE",,"07-JUN-95 18:00:00","EST","07-JUN-95 18:00:00","0","0","0","0","0","0",,"78",,,,,"0","0",,,,,,,"Knox",,,,,,,,,"Trees were blown down across Route 8 northwest of Knox.  Winds were estimated to 90 mph in Knox.  Two inches of rain fell in about 15 minutes.","CSV"
199506,21,1830,199506,21,1830,,10321410,"INDIANA",18,1995,"June","Hail","C",149,"STARKE",,"21-JUN-95 18:30:00","EST","21-JUN-95 18:30:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"North Judson",,,,,,,,,"The roof was torn off a building.","CSV"
199507,21,1737,199507,21,1737,,10321300,"GEORGIA",13,1995,"July","Thunderstorm Wind","C",247,"ROCKDALE",,"21-JUL-95 17:37:00","EST","21-JUL-95 17:37:00","0","0","0","0","50K","0",,"0",,,,,"0","0",,,,,,,"Conyers",,,,,,,,,"Thunderstorm winds knocked over a concrete wall, damaging a building, ripping shingles from the front of the shopping center.  Street lights were also damaged by the winds.","CSV"
199507,26,1230,199507,26,1230,,10321301,"GEORGIA",13,1995,"July","Thunderstorm Wind","C",247,"ROCKDALE",,"26-JUL-95 12:30:00","EST","26-JUL-95 12:30:00","0","0","0","0","2K","0",,"0",,,,,"0","0",,,,,,,"Conyers",,,,,,,,,"Thunderstorm winds knocked several trees down on top of cars. Several power lines were knocked down by falling limbs in the same area.","CSV"
199508,13,1400,199508,13,1400,,10329114,"MICHIGAN",26,1995,"August","Thunderstorm Wind","C",17,"BAY",,"13-AUG-95 14:00:00","EST","13-AUG-95 14:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Countywide",,,,,,,,,"","CSV"
199508,13,1445,199508,13,1445,,10329115,"MICHIGAN",26,1995,"August","Thunderstorm Wind","C",17,"BAY",,"13-AUG-95 14:45:00","EST","13-AUG-95 14:45:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Countywide",,,,,,,,,"","CSV"
199507,31,2020,199507,31,2020,,10329117,"MICHIGAN",26,1995,"July","Thunderstorm Wind","C",19,"BENZIE",,"31-JUL-95 20:20:00","EST","31-JUL-95 20:20:00","0","0","0","0","1K","0",,"50",,,,,"0","0",,,,,,"N","Frankfort",,,,,,,,,"Four funnel clouds were sighted by a Coast Guard Vessel, over water, along the shoreline between Frankfort and the Point Betsie Lighthouse. Trees and power lines were reported downed by the wind along two miles of M22 east of the Point Betsie Lighthouse.","CSV"
199507,4,1630,199507,4,1630,,10314571,"ALABAMA",1,1995,"July","Thunderstorm Wind","C",9,"BLOUNT",,"04-JUL-95 16:30:00","CST","04-JUL-95 16:30:00","0","0","0","0","5K","0",,"0",,,,,"0","0",,,,,,"NE","Oneonta",,,,,,,,,"A mobile home was damaged and a tree was blown onto a house in northern Blount County around Summit.  Trees and power lines were down along Highway 132 between Oneonta and Altoona.","CSV"
199501,12,2120,199501,12,2120,,10317478,"ARKANSAS",5,1995,"January","Hail","C",143,"WASHINGTON",,"12-JAN-95 21:20:00","CST","12-JAN-95 21:20:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"Fayetteville",,,,,,,,,"","CSV"
199506,12,1130,199506,12,1130,,10318886,"GEORGIA",13,1995,"June","Hail","C",125,"GLASCOCK",,"12-JUN-95 11:30:00","EST","12-JUN-95 11:30:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,,,"Gibson",,,,,,,,,"One-inch hail fell and damaged the vehicle of an employee at the Gibson Georgia Sheriff's Office.","CSV"
199506,5,430,199506,5,430,,10318890,"GEORGIA",13,1995,"June","Thunderstorm Wind","C",127,"GLYNN",,"05-JUN-95 04:30:00","EST","05-JUN-95 04:30:00","0","0","0","0","10K","0",,"0",,,,,"0","0",,,,,,,"Brunswick",,,,,,,,,"Thunderstorm winds knocked several large trees down in the Urbana Park area of Brunswick.","CSV"
199506,5,730,199506,5,730,,10318891,"GEORGIA",13,1995,"June","Tornado","C",127,"GLYNN",,"05-JUN-95 07:30:00","EST","05-JUN-95 07:30:00","0","0","0","0","20K","0",,"0",,,,"F1",".75","34",,,,,,,"S Brunswick",,,,"31.18","-81.50",,,,"Glynn County Sheriff's Office confirmed a tornado touched down at the intersection of Gloucester Street and U.S. Highway 17.  Several trees were knocked down, but there was no extensive damage.","CSV"
199506,9,2250,199506,9,2250,,10318892,"GEORGIA",13,1995,"June","Hail","C",127,"GLYNN",,"09-JUN-95 22:50:00","EST","09-JUN-95 22:50:00","0","0","0","0","0","0",,".88",,,,,"0","0",,,,,,,"Brunswick",,,,,,,,,"","CSV"
199506,23,1406,199506,23,1406,,10323016,"ILLINOIS",17,1995,"June","Hail","C",135,"MONTGOMERY",,"23-JUN-95 14:06:00","CST","23-JUN-95 14:06:00","0","0","0","0","0","0",,".88",,,,,"0","0",,,,,,,"Coffeen",,,,,,,,,"The Illinois State Police reported dime to nickel-size hail.  One large tree was also blown over.","CSV"
199507,22,1130,199507,22,1130,,10323017,"ILLINOIS",17,1995,"July","Thunderstorm Wind","C",135,"MONTGOMERY",,"22-JUL-95 11:30:00","CST","22-JUL-95 11:30:00","0","0","0","0","3.3K","0",,"0",,,,,"0","0",,,,,,,"Walshville",,,,,,,,,"A cooperative observer reported large trees down, a damaged grain bin, and a damaged siloh near Walshville.  Power lines and road signs were blown down near Coffeen.  Large trees were also toppled, one of which fell and heavily damaged a mobile home and nearby house.","CSV"
199507,22,1148,199507,22,1148,,10323018,"ILLINOIS",17,1995,"July","Thunderstorm Wind","C",135,"MONTGOMERY",,"22-JUL-95 11:48:00","CST","22-JUL-95 11:48:00","0","0","0","0","8.3K","0",,"0",,,,,"0","0",,,,,,,"Coffeen",,,,,,,,,"A cooperative observer reported large trees down, a damaged grain bin, and a damaged siloh near Walshville.  Power lines and road signs were blown down near Coffeen.  Large trees were also toppled, one of which fell and heavily damaged a mobile home and nearby house.","CSV"
199507,25,2105,199507,25,2105,,10323019,"ILLINOIS",17,1995,"July","Hail","C",135,"MONTGOMERY",,"25-JUL-95 21:05:00","CST","25-JUL-95 21:05:00","0","0","0","0","0","0",,".88",,,,,"0","0",,,,,,,"Hillsboro",,,,,,,,,"Large trees and power lines were blown down across much of the county.","CSV"
199507,25,2115,199507,25,2115,,10323020,"ILLINOIS",17,1995,"July","Thunderstorm Wind","C",135,"MONTGOMERY",,"25-JUL-95 21:15:00","CST","25-JUL-95 21:15:00","0","0","0","0",".3K","0",,"0",,,,,"0","0",,,,,,,"Raymond",,,,,,,,,"Large trees and power lines were blown down across much of the county.","CSV"
